 ,Label,Area,Mean,Min,Max,Circ.,IntDen,RawIntDen,AR,Round,Solidity
854,ctrl-og-15000.jpg,3062,255,255,255,0.612,780810,780810,2.110,0.474,0.927
855,ctrl-og-15000.jpg,3698,255,255,255,0.633,942990,942990,1.373,0.728,0.897
856,ctrl-og-15000.jpg,2344,255,255,255,0.810,597720,597720,1.196,0.836,0.946
857,ctrl-og-15000.jpg,2828,255,255,255,0.564,721140,721140,2.053,0.487,0.882
858,ctrl-og-15000.jpg,2876,255,255,255,0.608,733380,733380,1.686,0.593,0.871
859,ctrl-og-15000.jpg,2195,255,255,255,0.702,559725,559725,1.520,0.658,0.917
860,ctrl-og-15000.jpg,2681,255,255,255,0.728,683655,683655,1.347,0.743,0.911
861,ctrl-og-15000.jpg,3570,255,255,255,0.733,910350,910350,1.180,0.847,0.912
862,ctrl-og-15000.jpg,2500,255,255,255,0.641,637500,637500,1.664,0.601,0.887
863,ctrl-og-15000.jpg,4393,255,255,255,0.709,1120215,1120215,1.305,0.766,0.928
864,ctrl-og-15000.jpg,2410,255,255,255,0.594,614550,614550,1.945,0.514,0.877
865,ctrl-og-15000.jpg,1769,255,255,255,0.776,451095,451095,1.396,0.716,0.942
866,ctrl-og-15000.jpg,3517,255,255,255,0.631,896835,896835,1.744,0.573,0.896
867,ctrl-og-15000.jpg,4919,255,255,255,0.668,1254345,1254345,1.828,0.547,0.912
868,ctrl-og-15000.jpg,2310,255,255,255,0.636,589050,589050,2.190,0.457,0.913
869,ctrl-og-15000.jpg,1812,255,255,255,0.610,462060,462060,1.378,0.726,0.871
870,ctrl-og-15000.jpg,4406,255,255,255,0.491,1123530,1123530,3.248,0.308,0.899
871,ctrl-og-15000.jpg,1786,255,255,255,0.757,455430,455430,1.544,0.648,0.936
872,ctrl-og-15000.jpg,2547,255,255,255,0.669,649485,649485,2.002,0.500,0.931
873,ctrl-og-15000.jpg,3608,255,255,255,0.611,920040,920040,1.248,0.801,0.845
874,ctrl-og-15000.jpg,2248,255,255,255,0.646,573240,573240,1.705,0.586,0.859
875,ctrl-og-15000.jpg,3164,255,255,255,0.399,806820,806820,2.133,0.469,0.721
876,ctrl-og-15000.jpg,2316,255,255,255,0.642,590580,590580,1.661,0.602,0.880
877,ctrl-og-15000.jpg,5597,255,255,255,0.698,1427235,1427235,1.507,0.664,0.935
878,ctrl-og-15000.jpg,3768,255,255,255,0.595,960840,960840,1.776,0.563,0.861
879,ctrl-og-15000.jpg,2989,255,255,255,0.633,762195,762195,1.885,0.530,0.900
880,ctrl-og-15000.jpg,2883,255,255,255,0.687,735165,735165,1.388,0.720,0.920
